Wall time,Step,Value
1590139507.599373,1162,31.659366607666016
1590139509.038116,1180,32.74647521972656
1590139509.511636,1185,31.803163528442383
1590139510.068691,1192,31.671722412109375
1590139510.123253,1193,32.02444076538086
1590139510.61187,1199,32.78049850463867
1590139510.744959,1201,33.05632781982422
1590139511.139515,1206,30.970657348632812
1590139511.233609,1208,30.19536018371582
1590139513.234292,1232,29.411043167114258
1590139513.430146,1234,29.41165542602539
1590139513.523455,1236,30.11436653137207
1590139514.306733,1244,27.901914596557617
1590139514.563896,1247,26.062152862548828
1590139515.164941,1255,27.373598098754883
1590139515.42274,1258,26.91214370727539
1590139515.614908,1261,27.152605056762695
1590139516.5477,1274,25.42344093322754
1590139517.147608,1281,26.24173927307129
1590139517.39094,1287,27.42073631286621
1590139518.035114,1293,27.522449493408203
1590139518.080491,1294,27.288602828979492
1590139518.626152,1300,26.310365676879883
1590139519.380491,1310,28.909164428710938
1590139519.702138,1315,29.320308685302734
1590139519.765744,1316,29.591636657714844
1590139520.090018,1319,28.905033111572266
1590139520.629687,1325,27.070486068725586
1590139520.760686,1327,27.079660415649414
1590139521.046641,1330,27.040817260742188
1590139521.225246,1333,26.107791900634766
1590139521.331105,1336,25.90410804748535
1590139521.387727,1337,25.273574829101562
1590139522.766678,1355,25.871295928955078
1590139523.970691,1370,26.341094970703125
1590139525.129785,1385,28.909456253051758
1590139525.418059,1388,27.143856048583984
1590139525.540916,1389,26.5989990234375
1590139525.728175,1391,27.093833923339844
1590139525.773099,1392,26.979917526245117
1590139527.260019,1413,28.068206787109375
1590139527.310356,1414,28.662397384643555
1590139527.800052,1419,26.83266830444336
1590139528.101023,1422,27.65198516845703
1590139528.334982,1426,28.79898452758789
1590139528.482569,1428,29.6082763671875
1590139528.886357,1432,29.29161262512207
1590139529.212252,1436,29.62873649597168
1590139529.59892,1440,29.461761474609375
1590139531.400018,1465,31.74128532409668
1590139531.455943,1466,31.375757217407227
1590139532.189758,1477,31.637964248657227
1590139532.770989,1485,30.999420166015625
1590139532.87676,1486,31.253984451293945
1590139533.096372,1489,32.25474166870117
1590139533.289104,1491,32.48224639892578
1590139533.425305,1492,31.87523651123047
1590139534.149736,1501,33.18699645996094
1590139534.719536,1508,34.10863494873047
1590139535.832253,1523,35.41043472290039
1590139535.961649,1524,35.43527603149414
1590139536.341421,1527,34.62786865234375
1590139537.921803,1546,35.33325958251953
1590139538.187338,1551,35.18762969970703
1590139538.305715,1552,34.581111907958984
1590139538.52158,1554,33.96883010864258
1590139539.016086,1561,35.363285064697266
1590139539.495551,1568,34.2023811340332
1590139539.6023,1569,33.90914535522461
1590139540.346546,1578,33.495731353759766
1590139540.565602,1582,32.94337844848633
1590139540.810899,1584,33.24290084838867
1590139541.073163,1588,32.974246978759766
1590139542.169038,1597,33.589141845703125
1590139542.764987,1604,33.87548828125
1590139542.821178,1605,33.5934944152832
1590139543.165182,1610,31.231735229492188
1590139543.75532,1618,31.321622848510742
1590139544.503551,1627,31.187246322631836
1590139544.618136,1628,31.127273559570312
1590139544.990193,1632,30.44039535522461
1590139545.457135,1637,31.956262588500977
1590139545.72295,1640,31.966571807861328
1590139545.891351,1642,32.1738395690918
1590139546.057162,1645,32.18477249145508
1590139546.371984,1648,32.64267349243164
1590139546.659585,1652,32.50933074951172
1590139547.605403,1660,31.9934139251709
1590139548.241798,1668,32.77690505981445
1590139548.552959,1672,33.96350860595703
1590139548.763871,1675,32.49906921386719
1590139548.850211,1676,32.35320281982422
1590139549.403064,1682,32.17695236206055
1590139549.486148,1683,31.849853515625
1590139549.986405,1691,33.036590576171875
1590139550.249766,1695,33.284217834472656
1590139550.359375,1696,33.940711975097656
1590139550.453453,1697,33.53447723388672
1590139550.605926,1699,33.40321350097656
1590139550.913293,1702,33.6576042175293
1590139551.652595,1709,33.71259307861328
1590139551.705432,1710,33.41140365600586
1590139552.440097,1718,32.53665542602539
1590139552.556402,1719,32.33478546142578
1590139553.353911,1728,32.337215423583984
1590139553.69109,1732,32.80184555053711
1590139553.944208,1734,32.651832580566406
1590139554.111674,1737,31.69483757019043
1590139554.571114,1742,31.904205322265625
1590139554.662299,1743,31.50478744506836
1590139554.9146,1745,30.385778427124023
1590139554.998056,1746,30.249914169311523
1590139555.098962,1747,30.151498794555664
1590139555.586056,1752,29.470972061157227
1590139556.98372,1766,28.821083068847656
1590139557.853459,1775,27.654258728027344
1590139558.368408,1781,29.324996948242188
1590139559.070138,1788,28.658227920532227
1590139559.118198,1789,28.979196548461914
1590139559.96477,1798,26.695999145507812
1590139560.6574,1805,26.271726608276367
1590139561.288459,1814,29.49139976501465
1590139561.525092,1817,29.11792755126953
1590139561.965415,1824,30.904756546020508
1590139562.119296,1826,31.677576065063477
1590139562.395321,1830,32.28905487060547
1590139563.254731,1840,33.25006103515625
1590139563.315107,1841,33.736759185791016
1590139563.556698,1844,33.57238006591797
1590139563.874953,1849,33.7097053527832
1590139564.218229,1853,34.302520751953125
1590139565.355107,1866,36.64169692993164
1590139565.572452,1868,36.830078125
1590139565.646749,1869,36.505401611328125
1590139566.123199,1875,39.008216857910156
1590139566.181017,1876,38.72027587890625
1590139566.219948,1877,39.01227951049805
1590139566.531929,1879,38.39823913574219
1590139568.341161,1893,37.65742874145508
1590139570.247623,1911,39.45485305786133
1590139570.853294,1917,39.115169525146484
1590139571.603133,1924,37.97389221191406
1590139572.247893,1930,36.67087936401367
1590139572.658059,1934,36.32515335083008
1590139572.904726,1936,35.905277252197266
1590139573.213588,1938,36.19511795043945
1590139573.857322,1944,36.01148223876953
1590139574.016508,1947,35.84377670288086
1590139574.254643,1949,35.565120697021484
1590139574.661624,1952,34.86423110961914
1590139574.952559,1955,34.73942184448242
1590139575.150088,1958,34.2520637512207
1590139575.954011,1967,34.03468704223633
1590139576.153237,1969,33.99559020996094
1590139577.571247,1981,34.489768981933594
1590139577.707406,1982,34.55190658569336
1590139577.827389,1983,34.751426696777344
1590139579.113504,1997,37.848880767822266
1590139579.47868,2001,37.63249206542969
1590139579.847659,2005,37.62409210205078
1590139580.462873,2009,38.2716178894043
1590139580.503347,2010,38.343528747558594
1590139580.731343,2013,38.87374496459961
1590139581.096547,2015,39.54548645019531
1590139581.343879,2017,39.01185607910156
1590139582.322208,2025,39.46616744995117
1590139582.600694,2027,38.61565399169922
1590139582.91838,2030,39.677154541015625
1590139583.375269,2033,39.6318244934082
1590139583.933462,2036,39.4297981262207
1590139584.208943,2038,39.78714370727539
1590139584.636633,2041,38.50741958618164
1590139584.94167,2044,39.42182159423828
1590139586.572799,2060,41.97962951660156
1590139587.322433,2067,39.73040008544922
1590139587.722707,2072,39.75692367553711
1590139587.900129,2073,39.86902618408203
1590139587.940596,2074,39.88493347167969
1590139588.291671,2076,38.67749786376953
1590139588.400189,2077,38.518821716308594
1590139588.714571,2079,39.54166793823242
1590139588.894693,2081,39.582359313964844
1590139589.149978,2085,39.400760650634766
1590139589.603495,2089,37.92485046386719
1590139590.11178,2094,38.167911529541016
1590139590.314576,2096,38.164527893066406
1590139591.024621,2103,37.41703414916992
1590139591.382863,2105,36.800228118896484
1590139591.495394,2106,36.731319427490234
1590139591.879662,2111,35.95109939575195
1590139592.18729,2115,35.37473678588867
1590139592.74048,2120,34.90654373168945
1590139593.17872,2122,35.07253646850586
1590139593.236295,2123,35.199283599853516
1590139594.276111,2133,35.99362564086914
1590139594.424083,2134,35.50830841064453
1590139594.962834,2138,35.5039176940918
1590139595.464565,2141,35.81761169433594
1590139595.752275,2144,36.65772247314453
1590139595.819852,2145,36.92549133300781
1590139596.125177,2148,38.61916732788086
1590139596.279274,2149,37.834598541259766
1590139596.404914,2151,37.511775970458984
1590139596.843523,2156,36.388221740722656
1590139596.94513,2157,36.27482604980469
1590139597.669574,2164,37.05927276611328
1590139597.853478,2165,36.68064498901367
1590139598.438773,2169,36.985557556152344
1590139598.55276,2171,36.70991897583008
1590139598.714613,2173,36.915138244628906
1590139598.994446,2177,37.83256912231445
1590139600.110193,2187,36.68107223510742
1590139600.335385,2189,36.81532287597656
1590139600.581683,2191,36.58944320678711
1590139600.639062,2192,37.23745346069336
1590139601.067998,2196,37.38089370727539
1590139601.317477,2199,37.42399597167969
1590139602.051703,2207,36.88864517211914
1590139602.593537,2211,36.024166107177734
1590139604.028345,2225,34.08188247680664
1590139604.579369,2229,33.28533935546875
1590139604.789619,2231,32.82910919189453
1590139605.20914,2236,33.710994720458984
1590139605.351785,2237,33.43130111694336
1590139605.532728,2239,33.83344650268555
1590139605.658387,2241,34.39447784423828
1590139605.73717,2242,34.18137741088867
1590139605.95485,2244,33.734371185302734
1590139606.15614,2246,33.26798629760742
1590139606.257833,2247,33.16217803955078
1590139606.968865,2254,32.79712677001953
1590139607.327666,2257,33.17872619628906
1590139607.79642,2262,34.316925048828125
1590139609.066955,2274,35.25648880004883
1590139609.404761,2278,35.34291458129883
1590139609.673943,2281,35.168174743652344
1590139610.355855,2291,37.01000213623047
1590139611.185689,2297,36.078643798828125
1590139611.345781,2298,35.84727096557617
1590139611.525488,2300,35.66387176513672
1590139611.889923,2303,37.174537658691406
1590139612.095425,2306,37.799644470214844
1590139612.168119,2307,36.51652908325195
1590139612.231856,2308,36.86127853393555
1590139613.537913,2318,38.68983459472656
1590139613.612021,2319,38.93834686279297
1590139613.732047,2320,38.94192886352539
1590139613.8598,2322,39.64548110961914
1590139614.796234,2334,42.282859802246094
1590139614.915511,2335,42.44729232788086
1590139615.079691,2336,41.86273193359375
1590139615.156194,2337,42.661441802978516
1590139615.788925,2345,43.73738479614258
1590139616.834649,2354,43.63689422607422
1590139618.745922,2371,43.46857452392578
1590139620.497538,2385,42.41349411010742
1590139621.211951,2389,40.86304473876953
1590139621.334719,2390,40.26321792602539
1590139621.524731,2392,41.01570129394531
1590139622.334412,2400,42.054962158203125
1590139622.504558,2402,41.86205291748047
1590139622.815376,2406,41.960304260253906
1590139623.825272,2416,41.42380905151367
1590139624.738324,2424,39.600120544433594
1590139625.219083,2425,39.501251220703125
1590139626.603127,2436,39.430702209472656
1590139627.505842,2444,38.26742172241211
1590139628.075652,2450,39.50316619873047
1590139628.173782,2451,39.455902099609375
1590139628.390459,2453,39.71127700805664
1590139628.599015,2455,40.26564025878906
1590139629.127513,2460,41.57439041137695
1590139630.717351,2479,42.82472610473633
1590139631.781707,2485,42.78940963745117
1590139631.930325,2486,42.696510314941406
1590139633.111691,2496,43.44596862792969
1590139633.384977,2498,43.76736068725586
1590139633.582277,2501,44.30955505371094
1590139633.638382,2502,44.79172897338867
1590139633.85922,2503,44.16885757446289
1590139635.204373,2514,46.22102737426758
1590139635.385304,2517,45.94969177246094
1590139636.054554,2523,46.32318878173828
1590139636.474307,2528,46.91558074951172
1590139636.967003,2530,47.17999267578125
1590139637.077808,2532,47.66856384277344
1590139637.390736,2534,47.43700408935547
1590139638.505372,2543,47.07189178466797
1590139638.961196,2547,47.879554748535156
1590139639.389847,2551,48.05985641479492
1590139639.531792,2553,48.72130584716797
1590139639.97857,2556,47.811038970947266
1590139641.224168,2565,45.481712341308594
1590139641.327909,2566,45.594085693359375
1590139641.529159,2570,46.217002868652344
1590139642.297232,2576,46.427215576171875
1590139642.554821,2578,45.39213562011719
1590139644.396103,2590,44.73833084106445
1590139644.467823,2591,45.30478286743164
1590139644.677476,2592,45.330955505371094
1590139644.813934,2593,45.51381301879883
1590139645.093006,2596,45.204795837402344
1590139645.502143,2600,45.62065887451172
1590139646.017294,2606,46.09584426879883
1590139646.125661,2607,46.133033752441406
1590139646.717421,2610,45.19822692871094
1590139647.480299,2618,45.3331298828125
1590139648.286451,2623,44.217529296875
1590139648.565504,2626,44.1912841796875
1590139649.029576,2629,44.04793930053711
1590139649.224393,2630,43.82889175415039
1590139650.174415,2636,43.29178237915039
1590139650.377841,2638,43.31742477416992
1590139651.357951,2644,43.47160720825195
1590139651.67296,2647,42.908443450927734
1590139652.15935,2650,42.20404815673828
1590139652.60443,2655,41.900638580322266
1590139654.940292,2674,43.283287048339844
1590139655.484267,2678,44.30305862426758
1590139655.659368,2680,44.52885437011719
1590139656.392563,2685,45.13039016723633
1590139656.860131,2690,46.1566276550293
1590139658.715141,2703,44.89002990722656
1590139659.438439,2707,45.32868576049805
1590139660.09698,2710,46.171966552734375
1590139662.136178,2725,47.18903350830078
1590139663.481919,2736,48.07431411743164
1590139663.61291,2737,47.73610305786133
1590139664.1421,2740,47.37290573120117
1590139665.058978,2746,48.078277587890625
1590139666.245207,2753,47.4837760925293
1590139666.426938,2754,47.64972686767578
1590139666.590183,2755,47.61501693725586
1590139666.652829,2756,47.235347747802734
1590139666.870352,2757,47.28246307373047
1590139667.020364,2758,46.50215530395508
1590139668.415248,2766,45.41062545776367
1590139671.16113,2789,43.99993896484375
1590139671.306246,2790,43.83242416381836
1590139671.457135,2791,43.53818130493164
1590139672.340987,2798,42.82039260864258
1590139674.021633,2809,42.67596435546875
1590139674.185899,2811,42.861968994140625
1590139676.277129,2823,43.90351486206055
1590139676.347381,2824,43.9144172668457
1590139677.128381,2827,44.81615447998047
1590139677.37097,2829,45.26356506347656
1590139677.485647,2830,45.34123611450195
1590139677.683511,2832,44.32393264770508
1590139680.107185,2851,46.18886947631836
1590139680.989777,2856,46.9434700012207
1590139681.704284,2859,47.41973876953125
1590139682.064643,2862,48.27091979980469
1590139683.029675,2871,49.43849563598633
1590139683.216264,2872,49.812686920166016
1590139684.040622,2878,49.410194396972656
1590139684.469738,2880,49.29412078857422
1590139684.515509,2881,49.13249206542969
1590139685.452584,2887,49.224430084228516
1590139685.854219,2890,50.07001876831055
1590139686.681212,2896,50.71818923950195
1590139686.911142,2898,51.087158203125
1590139687.406928,2900,50.39164733886719
1590139688.074058,2903,51.33197021484375
1590139689.128812,2912,51.620155334472656
1590139689.953411,2917,50.46914291381836
1590139690.407337,2919,50.398128509521484
1590139690.47251,2920,50.71248245239258
1590139690.686121,2921,50.68284225463867
1590139692.649882,2932,48.84381866455078
1590139693.615784,2942,48.5005989074707
1590139694.784594,2950,47.37381362915039
1590139697.164412,2967,46.340354919433594
1590139698.122226,2974,46.30544662475586
1590139698.152475,2975,46.897621154785156
1590139698.919362,2978,47.178794860839844
1590139700.577364,2988,48.13667678833008
1590139701.979302,2994,47.81570816040039
1590139702.865444,2998,47.537841796875
1590139703.723744,3003,48.36761474609375
1590139703.91006,3005,48.08513259887695
1590139704.284354,3007,47.80412292480469
1590139704.807008,3009,47.27768325805664
1590139705.174354,3011,46.38542938232422
1590139705.709892,3015,46.410560607910156
1590139705.849091,3016,46.237510681152344
1590139706.304379,3019,47.08113098144531
1590139707.682811,3025,47.47624206542969
1590139708.177563,3027,46.890560150146484
1590139708.689625,3030,46.76802444458008
1590139710.374998,3038,47.40753936767578
1590139710.87275,3040,46.98845672607422
1590139711.080269,3041,47.29008102416992
1590139711.182334,3042,47.049373626708984
1590139712.047394,3050,47.64381790161133
1590139714.339614,3065,49.249412536621094
1590139714.914233,3067,48.79240417480469
1590139715.159966,3069,47.82511901855469
1590139715.52657,3071,48.04972839355469
1590139716.013365,3073,48.518798828125
1590139717.044773,3082,49.604881286621094
1590139717.555287,3086,49.708030700683594
1590139720.329619,3099,50.33180236816406
1590139721.063752,3103,49.91200637817383
1590139725.011049,3122,51.57744598388672
1590139727.530693,3137,53.60133361816406
1590139727.601377,3138,53.64079284667969
1590139728.58949,3144,54.28229904174805
1590139728.77238,3145,53.9338264465332
1590139729.036518,3147,54.397987365722656
1590139729.58736,3150,54.25027084350586
1590139730.587062,3155,54.89987564086914
1590139731.112494,3158,54.805599212646484
1590139731.667131,3159,54.3231086730957
1590139731.946554,3161,54.04843521118164
1590139735.11522,3177,52.362003326416016
1590139737.448736,3184,51.16109085083008
1590139738.179863,3188,51.10140609741211
1590139739.989221,3195,51.39025115966797
1590139740.048383,3196,51.631534576416016
1590139741.400617,3203,52.239959716796875
1590139741.666734,3206,51.83399963378906
1590139745.827901,3230,52.04623794555664
1590139746.552159,3233,52.110008239746094
1590139748.031448,3240,52.349491119384766
1590139749.139233,3243,52.47465133666992
1590139749.317531,3244,52.41008758544922
1590139750.198439,3246,52.63213348388672
1590139750.33301,3247,52.13901901245117
1590139751.469168,3254,52.22697448730469
1590139751.728013,3256,51.50200271606445
1590139754.407355,3267,52.203819274902344
1590139755.105467,3272,51.63341522216797
1590139756.194977,3281,52.606632232666016
1590139756.320637,3283,52.99053192138672
1590139756.57,3285,52.49187469482422
1590139757.218791,3289,51.83670425415039
1590139757.503622,3292,51.1565055847168
1590139759.778976,3305,49.36296844482422
1590139759.865984,3306,49.13479232788086
1590139760.220843,3307,49.331695556640625
1590139761.406282,3313,49.19265365600586
1590139762.139466,3321,48.1557731628418
1590139763.492932,3327,47.824798583984375
1590139763.571801,3328,47.93706512451172
1590139763.746295,3329,48.37858581542969
1590139764.283748,3333,49.16366958618164
1590139765.108339,3338,48.952083587646484
1590139767.406951,3345,48.03513717651367
1590139768.549788,3353,49.348602294921875
1590139769.261185,3357,50.50739288330078
1590139770.702735,3361,49.41783142089844
1590139771.031329,3363,49.669219970703125
1590139773.183868,3369,50.538700103759766
1590139773.532526,3372,51.62851333618164
1590139774.283997,3374,51.77967071533203
1590139775.030947,3376,51.5887336730957
1590139775.904633,3378,51.66931915283203
1590139776.929536,3381,51.966793060302734
1590139778.847295,3386,51.950050354003906
1590139782.058744,3398,53.22421646118164
1590139783.387379,3403,54.06126022338867
1590139785.141203,3408,54.206260681152344
1590139790.40917,3426,55.22336959838867
1590139792.054679,3430,55.68510055541992
1590139793.11135,3433,54.86260223388672
1590139794.319105,3438,54.90262985229492
1590139796.577075,3445,55.93556213378906
1590139798.166563,3449,55.536380767822266
1590139799.286284,3451,55.33282470703125
1590139802.651911,3457,54.87941360473633
1590139803.546039,3458,54.555030822753906
1590139806.81888,3464,55.81507873535156
1590139809.269407,3471,55.293663024902344
1590139812.046418,3477,54.25191116333008
1590139813.26835,3480,54.35796356201172
1590139814.17335,3486,53.98102951049805
1590139818.773956,3497,54.453338623046875
1590139819.277595,3499,53.9488639831543
1590139822.351742,3506,53.67484664916992
1590139822.859855,3509,53.62651824951172
1590139823.198668,3512,53.47150802612305
1590139823.353414,3514,53.35798645019531
1590139824.715842,3519,53.83425521850586
1590139829.34713,3535,53.55833435058594
1590139830.589012,3537,53.58852005004883
1590139830.915603,3538,53.843711853027344
1590139831.874481,3542,53.79005813598633
1590139831.944674,3543,53.73582077026367
1590139833.09448,3547,53.40137481689453
1590139833.407693,3549,53.944515228271484
1590139836.307949,3555,54.722354888916016
1590139837.166,3556,54.600685119628906
1590139838.785429,3563,55.202938079833984
1590139843.182219,3575,55.72017288208008
1590139846.342724,3580,55.55891036987305
1590139847.353922,3583,55.992923736572266
1590139849.864082,3592,55.79350280761719
1590139850.148532,3593,55.70606231689453
1590139852.541856,3599,57.0532112121582
1590139853.516429,3600,56.96388244628906
1590139859.643656,3614,58.251243591308594
1590139861.326677,3618,57.2579231262207
1590139862.436563,3620,57.42403793334961
1590139863.421966,3622,57.46654510498047
1590139864.207819,3625,57.306427001953125
1590139866.235721,3628,57.70466232299805
1590139868.478979,3637,58.330020904541016
1590139870.794487,3643,57.718753814697266
1590139871.067904,3645,58.26371383666992
1590139873.821569,3656,58.34016418457031
1590139874.09503,3657,58.34716033935547
1590139876.788913,3663,56.9578857421875
1590139879.583359,3670,57.1490592956543
1590139890.129435,3694,58.248558044433594
1590139890.950242,3697,57.754520416259766
